Date,ma_005,ma_010,ma_020,ma_060,ma_120,ma_240
2020-10-16,73522.2,74415.3,73913.55,73694.4,62698.39166666667,47430.13333333333
2020-10-19,72779.6,74184.5,73632.55,73838.25,62992.78333333333,47608.6875
2020-10-20,71996.8,73823.2,73386.65,73960.35,63272.11666666667,47788.07916666667
2020-10-21,71394.6,73261.2,73211.05,74079.11666666667,63557.3,47965.379166666666
2020-10-22,70872.8,72629.0,72970.2,74144.35,63833.291666666664,48135.57083333333
2020-10-23,70170.2,71846.2,72724.3,74196.2,64092.55,48297.395833333336
2020-10-26,69226.8,71003.2,72488.45,74206.23333333334,64335.925,48448.770833333336
2020-10-27,68484.2,70240.5,72172.3,74221.28333333334,64582.64166666667,48601.816666666666
2020-10-28,68203.2,69798.9,72117.1,74271.46666666666,64828.51666666667,48765.316666666666
2020-10-29,67962.2,69417.5,72031.8,74308.26666666666,65057.666666666664,48925.05416666667
2020-10-30,67560.8,68865.5,71640.4,74263.1,65265.075,49072.245833333334
2020-11-02,67761.4,68494.1,71339.3,74157.71666666666,65477.5,49223.61666666667
2020-11-03,67861.8,68173.0,70998.1,74045.65,65681.56666666667,49376.6625
2020-11-04,68383.6,68293.4,70777.3,74008.85,65920.75,49548.10833333333
2020-11-05,69186.6,68574.4,70601.7,74005.51666666666,66151.575,49721.645833333336
2020-11-06,70812.4,69186.6,70516.4,74064.05,66400.8,49899.78333333333
2020-11-09,72297.8,70029.6,70516.4,74115.9,66652.53333333334,50079.59166666667
2020-11-10,73080.6,70471.2,70355.85,74127.61666666667,66880.01666666666,50246.4375
2020-11-11,72920.0,70651.8,70225.35,74132.63333333333,67087.425,50414.95416666667
2020-11-12,72699.2,70942.9,70180.2,74122.6,67288.14166666666,50585.98333333333
2020-11-13,72498.6,71655.5,70260.5,74132.65,67486.35,50760.775
2020-11-16,72117.2,72207.5,70350.8,74079.13333333333,67643.575,50931.80416666667
2020-11-17,72358.0,72719.3,70446.15,74030.63333333333,67797.45833333333,51102.833333333336
2020-11-18,72759.6,72839.8,70566.6,74033.98333333334,67973.09166666666,51277.208333333336
2020-11-19,73080.8,72890.0,70732.2,74018.93333333333,68137.85,51452.8375
2020-11-20,73080.8,72789.7,70988.15,73970.43333333333,68308.46666666666,51627.629166666666
2020-11-23,73281.6,72699.4,71364.5,73923.6,68480.75,51803.25833333333
2020-11-24,73723.2,73040.6,71755.9,73860.03333333334,68670.59166666666,51984.74166666667
2020-11-25,73783.4,73271.5,71961.65,73714.51666666666,68867.13333333333,52166.64166666667
2020-11-26,74124.6,73602.7,72272.8,73609.15,69067.85,52351.05
2020-11-27,74425.6,73753.2,72704.35,73495.41666666667,69271.91666666667,52536.29583333333
2020-11-30,74465.6,73873.6,73040.55,73383.35,69458.41666666667,52719.02916666667
2020-12-01,74525.8,74124.5,73421.9,73257.9,69659.13333333333,52906.78333333333
2020-12-02,74766.6,74275.0,73557.4,73134.13333333333,69844.8,53093.7
2020-12-03,74766.6,74445.6,73667.8,73040.46666666666,70027.125,53280.2
2020-12-04,75429.0,74927.3,73858.5,73032.1,70233.7,53479.245833333334
2020-12-07,76111.4,75288.5,73993.95,73015.36666666667,70455.31666666667,53675.3625
2020-12-08,76111.4,75318.6,74179.6,72983.58333333333,70641.81666666667,53862.27916666667
2020-12-09,76191.6,75479.1,74375.3,72948.45,70829.15,54050.45
2020-12-10,76051.0,75408.8,74505.75,72920.01666666666,71008.125,54234.85833333333
2020-12-11,75448.8,75438.9,74596.05,72923.36666666667,71193.79166666667,54423.86666666667
2020-12-14,74987.2,75549.3,74711.45,72898.26666666666,71360.21666666666,54613.708333333336
2020-12-15,74846.6,75479.0,74801.75,72878.18333333333,71509.91666666667,54800.20416666667
2020-12-16,74726.2,75458.9,74866.95,72881.53333333334,71659.61666666667,54982.9375
2020-12-17,74666.0,75358.5,74902.05,72868.15,71817.68333333333,55163.1625
2020-12-18,74365.0,74906.9,74917.1,72876.51666666666,71972.40833333334,55342.55416666667
2020-12-21,74606.0,74796.6,75042.55,72965.16666666667,72159.75,55532.4
2020-12-22,74806.8,74826.7,75072.65,73000.28333333334,72341.23333333334,55717.645833333336
2020-12-23,75027.6,74876.9,75178.0,73085.58333333333,72521.875,55899.54583333333
2020-12-24,75228.4,74947.2,75178.0,73160.86666666667,72669.90833333334,56078.9375
2020-12-28,75469.2,74917.1,75178.0,73174.25,72802.05,56253.729166666664
2020-12-29,75669.8,75137.9,75343.6,73241.15,72942.55,56437.3
2020-12-30,76211.8,75509.3,75494.15,73304.71666666666,73074.69166666667,56623.38333333333
2021-01-04,76954.4,75991.0,75724.95,73353.21666666666,73188.425,56814.9
2021-01-05,77717.0,76472.7,75915.6,73395.03333333334,73251.15,57001.4
2021-01-06,78620.2,77044.7,75975.8,73450.23333333334,73318.05833333333,57188.7375
2021-01-07,79342.8,77506.3,76151.45,73553.93333333333,73402.525,57384.4375
2021-01-08,81129.2,78670.5,76748.6,73761.35,73554.74166666667,57606.48333333333
2021-01-11,83417.4,80185.9,77531.4,74044.01666666666,73747.93333333333,57847.34166666667
2021-01-12,86006.6,81861.8,78404.5,74363.48333333334,73974.575,58091.129166666666
2021-01-13,88375.0,83497.6,79207.35,74687.96666666666,74191.18333333333,58332.825
2021-01-14,90342.0,84842.4,79990.15,75017.46666666666,74427.85833333334,58574.520833333336
2021-01-15,90482.4,85805.8,80657.55,75301.81666666667,74631.08333333333,58803.67083333333
2021-01-18,89458.8,86438.1,81214.55,75549.36666666667,74814.24166666667,59025.7125
2021-01-19,88756.4,87381.5,81927.1,75853.78333333334,74999.06666666667,59260.72083333333
2021-01-20,88335.0,88355.0,82699.85,76201.7,75198.95,59498.65416666667
2021-01-21,88435.4,89388.7,83447.5,76618.18333333333,75412.20833333333,59740.770833333336
2021-01-22,89459.0,89970.7,84320.6,77049.71666666666,75635.5,59991.666666666664
2021-01-25,91305.6,90382.2,85284.05,77474.56666666667,75873.01666666666,60248.8375
2021-01-26,92148.6,90452.5,86157.15,77869.31666666667,76088.79166666667,60494.29583333333
2021-01-27,92991.6,90663.3,87080.45,78320.93333333333,76292.01666666666,60741.84583333333
2021-01-28,93152.2,90793.8,87818.1,78734.08333333333,76445.9,60982.708333333336
2021-01-29,92269.2,90864.1,88334.95,79083.66666666667,76564.65833333334,61207.67916666667
2021-02-01,90984.6,91145.1,88791.6,79357.98333333334,76683.41666666667,61427.2125
2021-02-02,90362.4,91255.5,89318.5,79633.96666666666,76819.74166666667,61649.254166666666
2021-02-03,90242.0,91616.8,89985.9,79940.06666666667,77002.05833333333,61884.67916666667
2021-02-04,90101.4,91626.8,90507.75,80217.71666666666,77166.80833333333,62112.575
2021-02-05,90663.4,91466.3,90718.5,80548.9,77338.25833333333,62334.2
2021-02-08,91285.6,91135.1,90758.65,80888.45,77510.54166666667,62557.07916666667
2021-02-09,91907.8,91135.1,90793.8,81234.68333333333,77678.64166666666,62784.14166666667
2021-02-10,93011.6,91626.8,91145.05,81649.48333333334,77891.06666666667,63040.05416666667
2021-02-15,94918.4,92509.9,91651.85,82117.81666666667,78098.475,63304.75
2021-02-16,97286.8,93975.1,92419.6,82626.3,78328.46666666666,63580.7375
2021-02-17,99374.2,95329.9,93237.5,83106.33333333333,78570.15833333334,63857.14166666667
2021-02-18,100980.0,96443.9,93849.7,83559.61666666667,78789.275,64132.291666666664
2021-02-19,101562.2,97286.9,94451.85,84022.93333333333,78996.68333333333,64407.441666666666
2021-02-22,101100.6,98009.5,94818.15,84436.06666666667,79179.83333333333,64671.3
2021-02-23,100016.8,98651.8,95059.05,84817.43333333333,79338.73333333334,64928.47083333333
2021-02-24,98591.8,98983.0,95059.05,85173.7,79444.10833333334,65174.35
2021-02-25,97929.4,99454.7,95294.9,85543.35,79576.25,65432.775
2021-02-26,97287.0,99424.6,95525.7,85928.05,79711.73333333334,65700.8125
2021-03-02,97327.2,99213.9,95861.9,86341.2,79862.275,65967.17916666667
2021-03-03,97588.0,98802.4,96388.75,86739.28333333334,79998.59166666666,66238.5625
2021-03-04,97929.2,98260.5,96795.2,87103.91666666667,80119.025,66507.02083333333
2021-03-05,97387.2,97658.3,97051.1,87428.4,80234.43333333333,66767.95416666666
2021-03-08,96022.4,96654.7,96970.8,87644.16666666667,80338.13333333333,67024.2875
2021-03-09,93995.2,95661.2,96835.35,87831.51666666666,80423.44166666667,67269.75
2021-03-10,92650.4,95119.2,96885.5,88117.53333333334,80550.55833333333,67536.53333333334
2021-03-11,92530.0,95229.6,97106.3,88465.45,80706.95,67825.0625
2021-03-12,92931.4,95159.3,97307.0,88835.1,80877.55833333333,68102.3
2021-03-15,93935.0,94978.7,97201.65,89184.68333333333,81054.025,68382.8875
2021-03-16,95460.4,94727.8,96970.85,89537.61666666667,81217.94166666667,68654.275
2021-03-17,96464.0,94557.2,96679.8,89918.98333333334,81398.58333333333,68930.67916666667
2021-03-18,97226.6,94878.3,96569.4,90340.48333333334,81611.00833333333,69221.3
2021-03-19,97688.4,95309.9,96484.1,90753.63333333333,81810.89166666666,69505.65
2021-03-22,98290.6,96112.8,96383.75,91178.48333333334,82027.5,69790.8375
2021-03-23,98752.2,97106.3,96383.75,91549.8,82257.48333333334,70071.00416666667
2021-03-24,99033.2,97748.6,96433.9,91937.85,82469.06666666667,70356.60833333334
2021-03-25,98511.4,97869.0,96549.3,92297.46666666666,82691.525,70630.92083333334
2021-03-26,98611.6,98150.0,96654.65,92702.23333333334,82931.55,70913.17916666667
2021-03-29,98350.6,98320.6,96649.65,93085.26666666666,83129.75833333333,71186.65416666666
2021-03-30,98471.0,98611.6,96669.7,93449.9,83345.525,71465.56666666667
2021-03-31,98711.8,98872.5,96714.85,93812.85,83558.78333333334,71749.9125
2021-04-01,99273.8,98892.6,96885.45,94157.41666666667,83755.31666666667,72035.09583333334
2021-04-02,99514.8,99063.2,97186.55,94518.71666666666,83956.875,72319.44583333333
2021-04-05,100096.8,99223.7,97668.25,94874.98333333334,84162.60833333334,72607.55833333333
2021-04-06,102124.0,100297.5,98701.9,95348.33333333333,84451.13333333333,72929.12083333333
2021-04-07,103890.4,101301.1,99524.85,95709.61666666667,84735.48333333334,73243.99583333333
2021-04-08,105857.4,102565.6,100217.3,96027.41666666667,85035.71666666666,73558.45
2021-04-09,108145.6,103830.2,100990.1,96363.63333333333,85363.55833333333,73878.7625
2021-04-12,110393.8,105245.3,101782.95,96709.88333333333,85698.925,74198.65833333334
2021-04-13,110956.0,106540.0,102575.8,97066.16666666667,86041.81666666667,74517.3
2021-04-14,111598.4,107744.4,103308.45,97469.28333333334,86385.55,74828.83333333333
2021-04-15,113700.0,109778.7,104335.65,98047.51666666666,86798.44166666667,75177.87083333333
2021-04-16,115100.0,111622.8,105343.0,98558.93333333333,87206.35833333334,75519.825
2021-04-19,116500.0,113446.9,106335.3,99056.96666666666,87629.33333333333,75860.94166666667
2021-04-20,118000.0,114478.0,107387.75,99529.88333333333,88074.03333333334,76204.97916666667
2021-04-21,119200.0,115399.2,108350.15,99947.7,88498.70833333333,76540.675
2021-04-22,118600.0,116150.0,109357.8,100322.05,88898.30833333333,76863.4125
2021-04-23,118300.0,116700.0,110265.1,100738.21666666666,89303.76666666666,77180.71666666666
2021-04-26,118100.0,117300.0,111272.65,101149.33333333333,89735.13333333333,77500.10416666667
2021-04-27,118500.0,118250.0,112395.0,101642.2,90188.14166666666,77832.82083333333
2021-04-28,118800.0,119000.0,113372.2,102158.6,90621.13333333333,78151.35
2021-04-29,118700.0,118650.0,114214.35,102631.66666666667,90994.825,78457.7875
2021-04-30,117900.0,118100.0,114861.4,103033.01666666666,91333.49166666667,78742.53333333334
2021-05-03,117200.0,117650.0,115548.45,103395.83333333333,91667.95,79034.375
2021-05-04,116000.0,117250.0,115864.0,103800.41666666667,92009.06666666667,79330.8
2021-05-06,115100.0,116950.0,116174.6,104194.98333333334,92371.94166666667,79625.97916666667
2021-05-07,114600.0,116650.0,116400.0,104574.53333333334,92731.49166666667,79909.45833333333
2021-05-10,115100.0,116500.0,116600.0,104965.7,93100.19166666667,80194.16666666667
2021-05-11,115100.0,116150.0,116725.0,105236.53333333334,93443.00833333333,80464.67916666667
2021-05-12,114600.0,115300.0,116775.0,105440.55,93779.18333333333,80711.37916666667
2021-05-13,113500.0,114300.0,116650.0,105546.08333333333,94086.19166666667,80941.825
2021-05-14,112400.0,113500.0,116075.0,105660.01666666666,94383.175,81178.13333333333
2021-05-17,111300.0,113200.0,115650.0,105825.7,94692.65833333334,81415.25416666667
2021-05-18,111000.0,113050.0,115350.0,106023.01666666666,95022.975,81665.72083333334
2021-05-20,111100.0,112850.0,115050.0,106273.83333333333,95354.95,81917.85
2021-05-21,112600.0,113050.0,115000.0,106594.68333333333,95706.05833333333,82188.325
2021-05-24,114100.0,113250.0,114950.0,106952.36666666667,96063.03333333334,82465.08333333333
2021-05-25,115600.0,113450.0,114975.0,107298.25,96420.8,82744.325
2021-05-26,116900.0,113950.0,115050.0,107657.43333333333,96792.74166666667,83032.32916666666
2021-05-27,119200.0,115150.0,115225.0,108096.56666666667,97218.88333333333,83338.65
2021-05-28,120200.0,116400.0,115350.0,108479.01666666666,97609.15,83634.14166666666
2021-05-31,121500.0,117800.0,115650.0,108916.6,98010.25833333333,83927.52916666666
2021-06-01,123300.0,119450.0,116325.0,109457.65,98443.025,84235.075
2021-06-02,124800.0,120850.0,116950.0,110055.56666666667,98849.86666666667,84541.78333333334
2021-06-03,125100.0,122150.0,117500.0,110688.63333333333,99260.075,84857.69583333333
2021-06-04,125500.0,122850.0,117950.0,111216.48333333334,99667.00833333333,85154.4125
2021-06-07,126100.0,123800.0,118525.0,111714.1,100089.775,85459.4625
2021-06-08,126400.0,124850.0,119150.0,112246.7,100540.9,85774.5125
2021-06-09,126800.0,125800.0,119875.0,112794.31666666667,100989.5,86091.64583333333
2021-06-10,128200.0,126650.0,120900.0,113416.93333333333,101477.275,86418.74583333333
2021-06-11,130500.0,128000.0,122200.0,114052.81666666667,101985.9,86747.90833333334
2021-06-14,133800.0,129950.0,123875.0,114761.88333333333,102551.18333333333,87105.4
2021-06-15,137000.0,131700.0,125575.0,115522.66666666667,103138.15,87477.91666666667
2021-06-16,139800.0,133300.0,127075.0,116253.43333333333,103715.95833333333,87844.18333333333
2021-06-17,142700.0,135450.0,128800.0,117079.25,104314.525,88237.1375
2021-06-18,146600.0,138550.0,130700.0,118016.71666666666,104977.28333333334,88659.25833333333
2021-06-21,149100.0,141450.0,132625.0,118977.6,105637.53333333334,89079.70416666666
2021-06-22,152000.0,144500.0,134675.0,119971.7,106336.96666666666,89503.4375
2021-06-23,157300.0,148550.0,137175.0,121165.88333333333,107125.575,89963.8125
2021-06-24,159100.0,150900.0,138775.0,122131.66666666667,107790.78333333334,90366.66666666667
2021-06-25,159000.0,152800.0,140400.0,123040.73333333334,108426.79166666667,90750.74166666667
2021-06-28,159000.0,154050.0,142000.0,123954.78333333334,109056.1,91122.2625
2021-06-29,158800.0,155400.0,143550.0,124912.13333333333,109715.425,91483.2875
2021-06-30,157500.0,157400.0,145350.0,125949.48333333334,110412.23333333334,91865.14583333333
2021-07-01,158100.0,158600.0,147025.0,126796.33333333333,111072.33333333333,92237.42916666667
2021-07-02,159100.0,159050.0,148800.0,127641.53333333334,111675.575,92615.15833333334
2021-07-05,159500.0,159250.0,150350.0,128425.0,112226.20833333333,92987.07083333333
2021-07-06,159400.0,159100.0,151800.0,129183.33333333333,112773.48333333334,93374.02916666666
2021-07-07,159000.0,158250.0,153400.0,130000.0,113354.94166666667,93773.0625
2021-07-08,159600.0,158850.0,154875.0,130850.0,113958.08333333333,94192.97083333334
2021-07-09,159800.0,159450.0,156125.0,131658.33333333334,114563.80833333333,94597.44583333333
2021-07-12,160800.0,160150.0,157100.0,132350.0,115198.75833333333,95006.5
2021-07-13,161500.0,160450.0,157925.0,133050.0,115804.46666666666,95401.76666666666
2021-07-14,161700.0,160350.0,158875.0,133766.66666666666,116411.81666666667,95805.38333333333
2021-07-15,161000.0,160300.0,159450.0,134433.33333333334,116981.60833333334,96196.90833333334
2021-07-16,160300.0,160050.0,159550.0,135083.33333333334,117515.51666666666,96575.50833333333
2021-07-19,158700.0,159750.0,159500.0,135691.66666666666,118006.85833333334,96939.9375
2021-07-20,156900.0,159200.0,159150.0,136266.66666666666,118502.44166666667,97295.61666666667
2021-07-21,153500.0,157600.0,157925.0,136716.66666666666,118933.0,97612.50833333333
2021-07-22,151100.0,156050.0,157450.0,137150.0,119396.1,97921.0
2021-07-23,149600.0,154950.0,157200.0,137650.0,119904.3,98234.47916666667
2021-07-26,148300.0,153500.0,156825.0,138158.33333333334,120395.0,98539.20833333333
2021-07-27,147500.0,152200.0,156325.0,138733.33333333334,120883.175,98851.45833333333
2021-07-28,148100.0,150800.0,155575.0,139291.66666666666,121343.75,99172.90416666666
2021-07-29,148300.0,149700.0,155000.0,139841.66666666666,121821.04166666667,99493.925
2021-07-30,147800.0,148700.0,154375.0,140375.0,122284.99166666667,99811.625
2021-08-02,147500.0,147900.0,153825.0,140900.0,122737.26666666666,100123.90416666666
2021-08-03,146700.0,147100.0,153150.0,141366.66666666666,123166.18333333333,100422.4125
2021-08-04,147000.0,147550.0,152575.0,141950.0,123593.26666666666,100742.16666666667
2021-08-05,147100.0,147700.0,151875.0,142550.0,123995.275,101046.875
2021-08-06,146800.0,147300.0,151125.0,143150.0,124348.04166666667,101338.25416666667
2021-08-09,147200.0,147350.0,150425.0,143800.0,124730.00833333333,101650.08333333333
2021-08-10,147700.0,147200.0,149700.0,144400.0,125112.85,101951.0625
2021-08-11,146600.0,146800.0,148800.0,144916.66666666666,125469.84166666666,102233.2625
2021-08-12,146300.0,146700.0,148200.0,145483.33333333334,125878.58333333333,102529.20833333333
2021-08-13,146400.0,146600.0,147650.0,145966.66666666666,126280.675,102809.70416666666
2021-08-17,145200.0,146200.0,147050.0,146391.66666666666,126672.01666666666,103058.0625
2021-08-18,145000.0,146350.0,146725.0,146850.0,127074.125,103325.1875
2021-08-19,145500.0,146050.0,146800.0,147300.0,127478.71666666666,103595.225
2021-08-20,144800.0,145550.0,146625.0,147616.66666666666,127856.61666666667,103859.44583333333
2021-08-23,145300.0,145850.0,146575.0,148058.33333333334,128268.675,104133.63333333333
2021-08-24,146700.0,145950.0,146650.0,148491.66666666666,128704.13333333333,104411.57916666666
2021-08-25,147800.0,146400.0,146800.0,148891.66666666666,129174.65833333334,104704.54583333334
2021-08-26,148400.0,146950.0,146875.0,149266.66666666666,129661.11666666667,104999.625
2021-08-27,149600.0,147200.0,146950.0,149658.33333333334,130173.48333333334,105298.4625
2021-08-30,150200.0,147750.0,147175.0,150116.66666666666,130666.575,105608.56666666667
2021-08-31,151400.0,149050.0,147625.0,150600.0,131157.05,105932.0
2021-09-01,152000.0,149900.0,148125.0,151025.0,131635.85,106256.70416666666
2021-09-02,153100.0,150750.0,148400.0,151458.33333333334,132126.325,106590.175
2021-09-03,154400.0,152000.0,148775.0,151841.66666666666,132629.3,106923.62083333333
2021-09-06,155200.0,152700.0,149275.0,152175.0,133113.90833333333,107256.24583333333
2021-09-07,155000.0,153200.0,149575.0,152366.66666666666,133564.275,107587.64166666666
2021-09-08,151900.0,151950.0,149175.0,152266.66666666666,133894.66666666666,107852.77916666666
2021-09-09,146600.0,149850.0,148400.0,152025.0,134139.21666666667,108083.35833333334
2021-09-10,141300.0,147850.0,147525.0,151725.0,134402.125,108329.80416666667
2021-09-13,135100.0,145150.0,146450.0,151216.66666666666,134616.69166666668,108542.87916666667
2021-09-14,129100.0,142050.0,145550.0,150700.0,134838.8,108765.1625
2021-09-15,125900.0,138900.0,144400.0,150091.66666666666,135031.68333333332,108981.61666666667
2021-09-16,124500.0,135550.0,143150.0,149291.66666666666,135228.775,109179.26666666666
2021-09-17,122400.0,131850.0,141925.0,148666.66666666666,135399.16666666666,109372.34583333334
2021-09-23,120500.0,127800.0,140250.0,148008.33333333334,135524.53333333333,109541.65833333334
2021-09-24,119600.0,124350.0,138775.0,147416.66666666666,135685.725,109720.52083333333
2021-09-27,119100.0,122500.0,137225.0,146783.33333333334,135847.73333333334,109902.30416666667
2021-09-28,118300.0,121400.0,135625.0,146025.0,135987.24166666667,110074.925
2021-09-29,117700.0,120050.0,133950.0,145300.0,136048.16666666666,110249.65
2021-09-30,118300.0,119400.0,132275.0,144608.33333333334,136124.93333333332,110430.20833333333
2021-10-01,117700.0,118650.0,130350.0,143933.33333333334,136179.16666666666,110607.44166666667
2021-10-05,115900.0,117500.0,128200.0,143158.33333333334,136170.83333333334,110767.19583333333
2021-10-06,115000.0,116650.0,126100.0,142358.33333333334,136179.16666666666,110939.04583333334
2021-10-07,115600.0,116650.0,124250.0,141633.33333333334,136241.66666666666,111141.74166666667
2021-10-08,115500.0,116900.0,122350.0,140916.66666666666,136287.5,111336.525
2021-10-12,114900.0,116300.0,120325.0,140108.33333333334,136229.16666666666,111513.80416666667
2021-10-13,116100.0,116000.0,119250.0,139375.0,136212.5,111709.42916666667
2021-10-14,117800.0,116400.0,118900.0,138700.0,136233.33333333334,111931.33333333333
2021-10-15,118300.0,116950.0,118500.0,138075.0,136254.16666666666,112164.1
2021-10-18,119100.0,117300.0,118350.0,137483.33333333334,136283.33333333334,112391.02083333333
2021-10-19,121900.0,118400.0,118525.0,137041.66666666666,136366.66666666666,112632.4875
2021-10-20,124100.0,120100.0,118800.0,136641.66666666666,136454.16666666666,112878.96666666666
2021-10-21,125400.0,121600.0,119125.0,136358.33333333334,136537.5,113136.31666666667
2021-10-22,126500.0,122400.0,119525.0,136025.0,136587.5,113387.82083333333
2021-10-25,127400.0,123250.0,120075.0,135633.33333333334,136641.66666666666,113631.4
2021-10-26,127400.0,124650.0,120475.0,135300.0,136729.16666666666,113861.99583333333
2021-10-27,127500.0,125800.0,120900.0,134975.0,136854.16666666666,114093.82916666666
2021-10-28,127000.0,126200.0,121300.0,134600.0,136945.83333333334,114306.89166666666
2021-10-29,126600.0,126550.0,121750.0,134216.66666666666,137029.16666666666,114519.11666666667
2021-11-01,126500.0,126950.0,122125.0,133858.33333333334,137116.66666666666,114744.30416666667
2021-11-02,126600.0,127000.0,122700.0,133558.33333333334,137229.16666666666,114980.32916666666
2021-11-03,125800.0,126650.0,123375.0,133233.33333333334,137300.0,115200.09583333334
2021-11-04,126700.0,126850.0,124225.0,132908.33333333334,137429.16666666666,115436.0875
2021-11-05,127300.0,126950.0,124675.0,132566.66666666666,137558.33333333334,115668.75833333333
2021-11-08,127200.0,126850.0,125050.0,132225.0,137687.5,115886.84583333334
2021-11-09,126700.0,126650.0,125650.0,131850.0,137825.0,116104.0875
2021-11-10,126600.0,126200.0,126000.0,131475.0,137937.5,116315.07916666666
2021-11-11,125700.0,126200.0,126200.0,131166.66666666666,138041.66666666666,116532.32083333333
2021-11-12,125400.0,126350.0,126450.0,130825.0,138154.16666666666,116754.55833333333
2021-11-15,126200.0,126700.0,126825.0,130541.66666666667,138254.16666666666,116980.1125
2021-11-16,126600.0,126650.0,126825.0,130300.0,138345.83333333334,117204.43333333333
2021-11-17,126800.0,126700.0,126675.0,129958.33333333333,138404.16666666666,117412.48333333334
2021-11-18,126600.0,126150.0,126500.0,129591.66666666667,138445.83333333334,117619.2875
2021-11-19,126600.0,126000.0,126475.0,129308.33333333333,138462.5,117840.69166666667
2021-11-22,126500.0,126350.0,126600.0,128975.0,138516.66666666666,118062.90833333334
2021-11-23,125900.0,126250.0,126450.0,128566.66666666667,138529.16666666666,118269.7125
2021-11-24,125800.0,126300.0,126250.0,128125.0,138508.33333333334,118475.67916666667
2021-11-25,126500.0,126550.0,126375.0,127766.66666666667,138516.66666666666,118683.26666666666
2021-11-26,126200.0,126400.0,126375.0,127358.33333333333,138508.33333333334,118884.20416666666
2021-11-29,125100.0,125800.0,126250.0,126883.33333333333,138500.0,119083.50416666667
2021-11-30,124600.0,125250.0,125950.0,126333.33333333333,138466.66666666666,119278.22083333334
2021-12-01,124200.0,125000.0,125850.0,125808.33333333333,138416.66666666666,119478.78333333334
2021-12-02,123100.0,124800.0,125475.0,125266.66666666667,138362.5,119676.0
2021-12-03,122700.0,124450.0,125225.0,124716.66666666667,138279.16666666666,119878.22083333334
2021-12-06,122300.0,123700.0,125025.0,124141.66666666667,138158.33333333334,120072.11666666667
2021-12-07,122000.0,123300.0,124775.0,123583.33333333333,137975.0,120263.09166666666
2021-12-08,121700.0,122950.0,124625.0,123291.66666666667,137779.16666666666,120458.65833333334
2021-12-09,121700.0,122400.0,124475.0,123191.66666666667,137608.33333333334,120662.14583333333
2021-12-10,121500.0,122100.0,124250.0,123066.66666666667,137395.83333333334,120855.17916666667
2021-12-13,121300.0,121800.0,123800.0,122991.66666666667,137104.16666666666,121040.725
2021-12-14,120900.0,121450.0,123350.0,122900.0,136800.0,121218.76666666666
2021-12-15,120400.0,121050.0,123025.0,122833.33333333333,136462.5,121399.73333333334
2021-12-16,119800.0,120750.0,122775.0,122800.0,136045.83333333334,121585.70416666666
2021-12-17,118800.0,120150.0,122300.0,122766.66666666667,135716.66666666666,121753.725
2021-12-20,117400.0,119350.0,121525.0,122733.33333333333,135370.83333333334,121898.8125
2021-12-21,116600.0,118750.0,121025.0,122650.0,135033.33333333334,122044.71666666666
2021-12-22,115800.0,118100.0,120525.0,122558.33333333333,134670.83333333334,122193.12916666667
2021-12-23,114500.0,117150.0,119775.0,122483.33333333333,134254.16666666666,122333.2
2021-12-24,113900.0,116350.0,119225.0,122450.0,133875.0,122473.66666666667
2021-12-27,113900.0,115650.0,118725.0,122366.66666666667,133487.5,122581.5375
2021-12-28,113700.0,115150.0,118300.0,122316.66666666667,133125.0,122675.60416666667
2021-12-29,113600.0,114700.0,117875.0,122366.66666666667,132762.5,122767.99166666667
2021-12-30,113500.0,114000.0,117375.0,122358.33333333333,132358.33333333334,122856.6375
2022-01-03,113500.0,113700.0,116925.0,122275.0,131954.16666666666,122956.125
2022-01-04,113200.0,113550.0,116450.0,122175.0,131545.83333333334,123054.82083333333
2022-01-05,111600.0,112650.0,115700.0,122041.66666666667,131075.0,123136.87916666667
2022-01-06,108800.0,111200.0,114650.0,121758.33333333333,130566.66666666667,123185.56666666667
2022-01-07,106300.0,109900.0,113525.0,121400.0,130050.0,123230.90833333334
2022-01-10,102720.0,108110.0,112230.0,120976.66666666667,129525.83333333333,123253.72083333334
2022-01-11,99420.0,106310.0,110980.0,120535.0,129009.16666666667,123262.34166666666
2022-01-12,97760.0,104680.0,109915.0,120030.0,128535.83333333333,123271.34583333334
2022-01-13,97100.0,102950.0,108825.0,119508.33333333333,128075.0,123288.72083333334
2022-01-14,95880.0,101090.0,107545.0,118940.0,127649.16666666667,123291.08333333333
2022-01-17,95140.0,98930.0,106315.0,118363.33333333333,127194.16666666667,123295.13333333333
2022-01-18,94540.0,96980.0,105265.0,117796.66666666667,126715.0,123309.65
2022-01-19,93180.0,95470.0,104060.0,117178.33333333333,126239.16666666667,123317.08333333333
2022-01-20,92300.0,94700.0,102950.0,116575.0,125775.0,123329.0875
2022-01-21,91880.0,93880.0,101890.0,116013.33333333333,125306.66666666667,123325.20833333333
2022-01-24,91300.0,93220.0,100665.0,115421.66666666667,124819.16666666667,123320.10416666667
2022-01-25,90420.0,92480.0,99395.0,114790.0,124324.16666666667,123304.57916666666
2022-01-26,89720.0,91450.0,98065.0,114105.0,123831.66666666667,123284.46666666666
2022-01-27,87780.0,90040.0,96495.0,113406.66666666667,123320.0,123243.09166666666
2022-01-28,86420.0,89150.0,95120.0,112656.66666666667,122782.5,123187.88333333333
2022-02-03,85440.0,88370.0,93650.0,111933.33333333333,122250.0,123122.6375
2022-02-04,85340.0,87880.0,92430.0,111301.66666666667,121763.33333333333,123055.6875
